year,estratopri,aoj21,colseg,ur,q1,q2,m1,trust,pr5,ideologia
2021.0,Bogotá,Crimen organizado,Peor,,,28.0,Negativa,,,Derecha
2021.0,Pacífica,,,,,51.0,,,,
2021.0,Bogotá,Guerrillas,Peor,,,36.0,Neutra,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,53.0,Neutra,,,
2021.0,Central,,,,,51.0,,,,
2021.0,Central,,,,,40.0,,,,
2021.0,Atlántica,,,,,42.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,43.0,Negativa,,,Izquierda
2021.0,Atlántica,,,,,38.0,,,,
2021.0,Bogotá,,,,,28.0,,,,
2021.0,Central,Crimen organizado,Peor,,,31.0,Negativa,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,38.0,Positiva,,,Izquierda
2021.0,Pacífica,Crimen organizado,Mejor,,,32.0,Neutra,,,Derecha
2021.0,Atlántica,,,,,53.0,,,,
2021.0,Oriental,,,,,41.0,,,,
2021.0,Oriental,Guerrillas,Peor,,,58.0,Positiva,,,Izquierda
2021.0,Oriental,,,,,23.0,,,,
2021.0,Bogotá,,,,,35.0,,,,
2021.0,Oriental,,,,,45.0,,,,
2021.0,Central,,,,,26.0,,,,
2021.0,Oriental,,,,,54.0,,,,
2021.0,,,,,,27.0,,,,
2021.0,Central,,,,,26.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,41.0,Positiva,,,
2021.0,Bogotá,Crimen organizado,Peor,,,46.0,Negativa,,,Centro
2021.0,Amazonia,,,,,56.0,,,,
2021.0,Pacífica,,,,,38.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,20.0,Negativa,,,Izquierda
2021.0,Oriental,Delincuentes comunes,Peor,,,74.0,Neutra,,,
2021.0,Oriental,,,,,62.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,30.0,Negativa,,,Centro derecha
2021.0,Bogotá,Delincuentes comunes,Peor,,,53.0,Negativa,,,Centro
2021.0,Pacífica,Crimen organizado,Peor,,,26.0,Positiva,,,
2021.0,Amazonia,Delincuentes comunes,Peor,,,50.0,Negativa,,,Centro izquierda
2021.0,Central,Delincuentes comunes,Peor,,,56.0,Negativa,,,
2021.0,Oriental,Crimen organizado,Peor,,,40.0,Neutra,,,
2021.0,Oriental,,,,,42.0,,,,
2021.0,Oriental,,Peor,,,45.0,Positiva,,,Centro derecha
2021.0,Atlántica,Otros,Peor,,,28.0,Negativa,,,
2021.0,Bogotá,,,,,32.0,,,,
2021.0,Atlántica,Delincuentes comunes,Igual,,,53.0,Positiva,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,27.0,Negativa,,,
2021.0,Central,Crimen organizado,Peor,,,28.0,Negativa,,,
2021.0,Oriental,Crimen organizado,Peor,,,38.0,Negativa,,,Centro
2021.0,Central,Crimen organizado,Igual,,,30.0,Negativa,,,Centro
2021.0,Amazonia,,,,,28.0,,,,
2021.0,Oriental,,,,,54.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,22.0,Neutra,,,Izquierda
2021.0,Oriental,,,,,32.0,,,,
2021.0,Oriental,,,,,39.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,24.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,49.0,,,,
2021.0,Pacífica,,,,,48.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,52.0,Negativa,,,Centro derecha
2021.0,Bogotá,,,,,74.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,37.0,Neutra,,,Derecha
2021.0,Pacífica,,,,,29.0,,,,
2021.0,Oriental,,,,,60.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,55.0,Negativa,,,Izquierda
2021.0,Bogotá,Delincuentes comunes,Igual,,,31.0,Neutra,,,Derecha
2021.0,Atlántica,,,,,38.0,,,,
2021.0,Oriental,,,,,59.0,,,,
2021.0,Oriental,,,,,63.0,,,,
2021.0,Central,,,,,26.0,,,,
2021.0,Central,Guerrillas,Igual,,,41.0,Neutra,,,Centro
2021.0,Central,,,,,56.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,28.0,Positiva,,,Derecha
2021.0,Atlántica,Delincuentes comunes,Peor,,,65.0,Negativa,,,Centro
2021.0,Bogotá,Delincuentes comunes,Peor,,,36.0,Negativa,,,Centro
2021.0,Central,Crimen organizado,Igual,,,59.0,Positiva,,,Derecha
2021.0,Oriental,,,,,35.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,60.0,Negativa,,,Centro derecha
2021.0,Central,,,,,65.0,,,,
2021.0,Pacífica,,,,,47.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,34.0,Negativa,,,Centro
2021.0,Oriental,Guerrillas,Peor,,,28.0,Negativa,,,Centro izquierda
2021.0,Atlántica,,,,,38.0,,,,
2021.0,Central,,,,,29.0,,,,
2021.0,Amazonia,,,,,34.0,,,,
2021.0,Bogotá,,,,,34.0,,,,
2021.0,Central,Crimen organizado,Igual,,,47.0,Positiva,,,Derecha
2021.0,Oriental,Crimen organizado,Peor,,,49.0,Negativa,,,Centro derecha
2021.0,Pacífica,Guerrillas,,,,43.0,Neutra,,,Derecha
2021.0,Pacífica,,,,,35.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,35.0,Negativa,,,Izquierda
2021.0,Bogotá,,Peor,,,42.0,Negativa,,,
2021.0,Atlántica,Crimen organizado,Peor,,,63.0,Negativa,,,Derecha
2021.0,Central,Crimen organizado,Peor,,,52.0,Neutra,,,Centro derecha
2021.0,Atlántica,,,,,57.0,,,,
2021.0,Oriental,,,,,48.0,,,,
2021.0,Atlántica,Crimen organizado,Peor,,,71.0,Positiva,,,Derecha
2021.0,Central,,,,,53.0,,,,
2021.0,Oriental,,,,,39.0,,,,
2021.0,Oriental,,,,,36.0,,,,
2021.0,Oriental,Guerrillas,Peor,,,21.0,Negativa,,,Derecha
2021.0,Central,,,,,40.0,,,,
2021.0,Oriental,,,,,30.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,57.0,Negativa,,,Derecha
2021.0,Oriental,Delincuentes comunes,Peor,,,52.0,Positiva,,,Derecha
2021.0,Central,Delincuentes comunes,Igual,,,20.0,Positiva,,,
2021.0,Central,,,,,25.0,,,,
2021.0,Central,Delincuentes comunes,Peor,,,36.0,Neutra,,,
2021.0,Central,,,,,29.0,,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,44.0,Negativa,,,Centro
2021.0,Oriental,,,,,52.0,,,,
2021.0,Atlántica,Delincuentes comunes,Igual,,,55.0,Positiva,,,Centro
2021.0,Oriental,,,,,27.0,,,,
2021.0,Oriental,,,,,50.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,44.0,Negativa,,,Centro izquierda
2021.0,Central,Delincuentes comunes,Mejor,,,48.0,Neutra,,,Derecha
2021.0,Oriental,Crimen organizado,Peor,,,50.0,Positiva,,,Derecha
2021.0,Oriental,,,,,65.0,,,,
2021.0,Oriental,Guerrillas,Peor,,,69.0,Negativa,,,Izquierda
2021.0,Bogotá,,,,,56.0,,,,
2021.0,Central,,,,,56.0,,,,
2021.0,Central,,,,,37.0,,,,
2021.0,Central,Crimen organizado,Peor,,,58.0,Neutra,,,Derecha
2021.0,Atlántica,Guerrillas,Peor,,,29.0,Negativa,,,Centro
2021.0,Central,Delincuentes comunes,Peor,,,58.0,Negativa,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,56.0,Negativa,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,57.0,Positiva,,,Derecha
2021.0,Central,Crimen organizado,Peor,,,21.0,Positiva,,,
2021.0,Central,Delincuentes comunes,Peor,,,33.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,57.0,,,,
2021.0,Bogotá,,,,,41.0,,,,
2021.0,Central,,,,,41.0,,,,
2021.0,Oriental,,,,,28.0,,,,
2021.0,Atlántica,Guerrillas,Igual,,,20.0,Positiva,,,Centro izquierda
2021.0,Oriental,,,,,69.0,,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,31.0,Neutra,,,
2021.0,Central,,,,,34.0,,,,
2021.0,Amazonia,,,,,55.0,,,,
2021.0,Atlántica,Delincuentes comunes,Igual,,,38.0,Neutra,,,Derecha
2021.0,Oriental,Delincuentes comunes,Igual,,,20.0,Negativa,,,Centro izquierda
2021.0,Atlántica,,,,,24.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,20.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,19.0,,,,
2021.0,Bogotá,,,,,33.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,50.0,Negativa,,,Derecha
2021.0,Oriental,,,,,77.0,,,,
2021.0,Bogotá,,,,,42.0,,,,
2021.0,Atlántica,Delincuentes comunes,Igual,,,28.0,Neutra,,,
2021.0,Central,,Igual,,,28.0,Negativa,,,
2021.0,Atlántica,Crimen organizado,Igual,,,36.0,Negativa,,,Izquierda
2021.0,Atlántica,Delincuentes comunes,Peor,,,38.0,Negativa,,,Derecha
2021.0,Central,,,,,60.0,,,,
2021.0,Central,Crimen organizado,Peor,,,26.0,Negativa,,,Centro izquierda
2021.0,Bogotá,Delincuentes comunes,Peor,,,26.0,Positiva,,,
2021.0,Bogotá,,,,,28.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,64.0,Negativa,,,Derecha
2021.0,Bogotá,Delincuentes comunes,Peor,,,57.0,Negativa,,,
2021.0,Central,,,,,24.0,,,,
2021.0,Pacífica,Guerrillas,Peor,,,56.0,Negativa,,,Derecha
2021.0,Bogotá,Crimen organizado,Peor,,,59.0,Negativa,,,Centro
2021.0,Pacífica,Delincuentes comunes,Peor,,,32.0,Negativa,,,
2021.0,Atlántica,Guerrillas,Igual,,,19.0,Negativa,,,Derecha
2021.0,Central,Crimen organizado,Peor,,,69.0,Positiva,,,Izquierda
2021.0,Oriental,,,,,46.0,,,,
2021.0,Atlántica,Otros,Peor,,,35.0,Negativa,,,Centro
2021.0,Oriental,,,,,46.0,,,,
2021.0,Pacífica,Crimen organizado,Peor,,,51.0,Positiva,,,Derecha
2021.0,Oriental,,,,,51.0,,,,
2021.0,Pacífica,,,,,66.0,,,,
2021.0,Oriental,Otros,Peor,,,27.0,Negativa,,,Centro
2021.0,Central,Crimen organizado,Peor,,,38.0,Neutra,,,Centro
2021.0,Central,,,,,45.0,,,,
2021.0,Central,,,,,54.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,19.0,Negativa,,,
2021.0,Atlántica,Delincuentes comunes,Igual,,,20.0,Neutra,,,Derecha
2021.0,Atlántica,,,,,54.0,,,,
2021.0,Central,Ninguno,Peor,,,56.0,Neutra,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,45.0,Positiva,,,Centro
2021.0,Central,,,,,34.0,,,,
2021.0,Bogotá,,,,,32.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,57.0,Negativa,,,
2021.0,Pacífica,,,,,84.0,,,,
2021.0,Central,Crimen organizado,Peor,,,40.0,Negativa,,,
2021.0,Central,,,,,41.0,,,,
2021.0,Central,,,,,38.0,,,,
2021.0,Central,,,,,41.0,,,,
2021.0,Oriental,,,,,41.0,,,,
2021.0,Atlántica,,,,,39.0,,,,
2021.0,Oriental,,,,,32.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,50.0,Negativa,,,Izquierda
2021.0,Oriental,Delincuentes comunes,Peor,,,34.0,Positiva,,,Centro
2021.0,Oriental,Crimen organizado,Peor,,,25.0,Negativa,,,
2021.0,Bogotá,,,,,30.0,,,,
2021.0,Oriental,,,,,27.0,,,,
2021.0,Atlántica,Delincuentes comunes,Igual,,,28.0,Positiva,,,Centro izquierda
2021.0,Pacífica,,,,,45.0,,,,
2021.0,Bogotá,,Igual,,,45.0,Negativa,,,
2021.0,Oriental,,Peor,,,47.0,Positiva,,,
2021.0,Oriental,,,,,49.0,,,,
2021.0,Oriental,Guerrillas,Mejor,,,27.0,Neutra,,,
2021.0,Atlántica,,,,,26.0,,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,18.0,Negativa,,,Izquierda
2021.0,Bogotá,,,,,35.0,,,,
2021.0,Atlántica,,,,,32.0,,,,
2021.0,Bogotá,,,,,59.0,,,,
2021.0,Pacífica,,,,,48.0,,,,
2021.0,Atlántica,,,,,54.0,,,,
2021.0,Oriental,,,,,20.0,,,,
2021.0,,Delincuentes comunes,Igual,,,20.0,Negativa,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,44.0,Neutra,,,
2021.0,Atlántica,Crimen organizado,Peor,,,59.0,Negativa,,,Derecha
2021.0,Atlántica,Guerrillas,Peor,,,51.0,Positiva,,,Izquierda
2021.0,Central,Guerrillas,Mejor,,,38.0,Positiva,,,Derecha
2021.0,Pacífica,,,,,38.0,,,,
2021.0,Central,,,,,30.0,,,,
2021.0,Bogotá,,Peor,,,35.0,Negativa,,,
2021.0,Bogotá,Otros,Peor,,,22.0,Negativa,,,Izquierda
2021.0,Bogotá,Crimen organizado,Peor,,,40.0,Neutra,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,20.0,Negativa,,,Centro izquierda
2021.0,Oriental,,,,,48.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,26.0,Negativa,,,Izquierda
2021.0,Bogotá,Ninguno,Peor,,,50.0,Negativa,,,
2021.0,Central,,,,,50.0,,,,
2021.0,Oriental,,Igual,,,59.0,,,,
2021.0,Bogotá,,,,,62.0,,,,
2021.0,Bogotá,,,,,36.0,,,,
2021.0,Central,Crimen organizado,Peor,,,33.0,Positiva,,,Izquierda
2021.0,,,,,,38.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,56.0,Negativa,,,
2021.0,Bogotá,,,,,50.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,37.0,Negativa,,,Derecha
2021.0,Pacífica,,,,,29.0,,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,53.0,Negativa,,,
2021.0,Atlántica,,,,,20.0,,,,
2021.0,Atlántica,,,,,28.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,53.0,Neutra,,,
2021.0,Atlántica,,,,,42.0,,,,
2021.0,Oriental,Delincuentes comunes,Igual,,,54.0,Neutra,,,Centro
2021.0,Pacífica,,,,,20.0,,,,
2021.0,Amazonia,Crimen organizado,Peor,,,30.0,Negativa,,,Centro
2021.0,Oriental,Ninguno,Mejor,,,78.0,Neutra,,,
2021.0,Oriental,,,,,53.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,37.0,Negativa,,,Centro
2021.0,Oriental,,,,,57.0,,,,
2021.0,Atlántica,,,,,52.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,30.0,Positiva,,,Derecha
2021.0,Central,,Peor,,,46.0,Negativa,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,50.0,Neutra,,,Derecha
2021.0,Atlántica,,Peor,,,56.0,Positiva,,,
2021.0,Atlántica,,,,,35.0,,,,
2021.0,Pacífica,,,,,53.0,,,,
2021.0,Oriental,,,,,27.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,20.0,Negativa,,,
2021.0,Oriental,,,,,42.0,,,,
2021.0,Central,Delincuentes comunes,Peor,,,60.0,Negativa,,,
2021.0,Bogotá,,,,,20.0,,,,
2021.0,Oriental,,,,,21.0,,,,
2021.0,Bogotá,,,,,53.0,,,,
2021.0,Oriental,Delincuentes comunes,Igual,,,44.0,Positiva,,,Derecha
2021.0,Atlántica,,,,,41.0,,,,
2021.0,Central,Ninguno,,,,51.0,Negativa,,,
2021.0,Atlántica,Crimen organizado,Peor,,,42.0,Negativa,,,Centro izquierda
2021.0,Bogotá,,,,,50.0,,,,
2021.0,Bogotá,,Igual,,,48.0,Negativa,,,Izquierda
2021.0,Bogotá,Crimen organizado,Mejor,,,39.0,Neutra,,,Centro
2021.0,Atlántica,,,,,54.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,31.0,Negativa,,,
2021.0,Bogotá,Delincuentes comunes,Peor,,,29.0,Negativa,,,
2021.0,Bogotá,,,,,20.0,,,,
2021.0,Amazonia,Delincuentes comunes,Peor,,,37.0,Positiva,,,Centro
2021.0,Pacífica,Crimen organizado,Igual,,,53.0,Negativa,,,
2021.0,Oriental,,,,,50.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,50.0,Neutra,,,Izquierda
2021.0,Central,,,,,49.0,,,,
2021.0,Bogotá,,,,,57.0,,,,
2021.0,Bogotá,,,,,35.0,,,,
2021.0,Atlántica,Crimen organizado,Peor,,,45.0,Negativa,,,
2021.0,Oriental,,,,,61.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,45.0,Negativa,,,Centro
2021.0,Oriental,,Peor,,,24.0,Negativa,,,
2021.0,Atlántica,Ninguno,Peor,,,46.0,Neutra,,,Izquierda
2021.0,Central,Delincuentes comunes,Peor,,,35.0,Neutra,,,Derecha
2021.0,Atlántica,,,,,27.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,36.0,Negativa,,,
2021.0,Central,,,,,43.0,,,,
2021.0,Central,Delincuentes comunes,Igual,,,51.0,Neutra,,,Derecha
2021.0,Bogotá,Delincuentes comunes,Peor,,,30.0,Negativa,,,Derecha
2021.0,Central,Delincuentes comunes,Peor,,,42.0,Positiva,,,Centro derecha
2021.0,Pacífica,,,,,27.0,,,,
2021.0,Oriental,,,,,49.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,24.0,Neutra,,,Izquierda
2021.0,Atlántica,,,,,40.0,,,,
2021.0,Atlántica,,,,,53.0,,,,
2021.0,Oriental,,,,,41.0,,,,
2021.0,Oriental,Guerrillas,Peor,,,29.0,Neutra,,,Derecha
2021.0,Oriental,,,,,45.0,,,,
2021.0,Pacífica,,,,,68.0,,,,
2021.0,Central,,,,,30.0,,,,
2021.0,Oriental,Ninguno,,,,28.0,Positiva,,,Centro derecha
2021.0,Amazonia,,,,,36.0,,,,
2021.0,Bogotá,,,,,28.0,,,,
2021.0,Central,Delincuentes comunes,Peor,,,39.0,Negativa,,,Izquierda
2021.0,Bogotá,,,,,40.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,29.0,Positiva,,,Izquierda
2021.0,Oriental,Delincuentes comunes,Igual,,,49.0,Neutra,,,Derecha
2021.0,Bogotá,Delincuentes comunes,Peor,,,26.0,Negativa,,,Izquierda
2021.0,Central,,Peor,,,48.0,Negativa,,,Izquierda
2021.0,Bogotá,,,,,55.0,,,,
2021.0,Bogotá,,,,,38.0,,,,
2021.0,Bogotá,,Peor,,,34.0,Negativa,,,
2021.0,Oriental,Delincuentes comunes,Igual,,,48.0,Positiva,,,Centro derecha
2021.0,Atlántica,Delincuentes comunes,Peor,,,47.0,Neutra,,,
2021.0,Atlántica,,,,,44.0,,,,
2021.0,Central,,,,,67.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,38.0,Neutra,,,
2021.0,Oriental,Delincuentes comunes,Igual,,,49.0,Neutra,,,
2021.0,Oriental,,Peor,,,55.0,Positiva,,,
2021.0,Bogotá,,,,,25.0,,,,
2021.0,Amazonia,,,,,90.0,,,,
2021.0,Central,,,,,44.0,,,,
2021.0,Pacífica,Crimen organizado,Peor,,,39.0,Negativa,,,Centro izquierda
2021.0,Pacífica,,,,,40.0,,,,
2021.0,Pacífica,Guerrillas,Peor,,,40.0,Positiva,,,Derecha
2021.0,Bogotá,,,,,40.0,,,,
2021.0,Bogotá,,,,,44.0,,,,
2021.0,Central,,,,,40.0,,,,
2021.0,Central,,,,,36.0,,,,
2021.0,Oriental,,,,,49.0,,,,
2021.0,Atlántica,,,,,44.0,,,,
2021.0,Oriental,,,,,40.0,,,,
2021.0,Amazonia,,,,,23.0,,,,
2021.0,Oriental,,,,,28.0,,,,
2021.0,Central,,,,,51.0,,,,
2021.0,Oriental,Ninguno,Peor,,,43.0,Negativa,,,
2021.0,Bogotá,,,,,30.0,,,,
2021.0,Oriental,,,,,28.0,,,,
2021.0,Central,,,,,41.0,,,,
2021.0,Atlántica,,,,,69.0,,,,
2021.0,Atlántica,Delincuentes comunes,,,,59.0,Positiva,,,
2021.0,Atlántica,,,,,21.0,,,,
2021.0,Atlántica,Crimen organizado,Peor,,,49.0,Neutra,,,Izquierda
2021.0,Central,,Peor,,,26.0,Negativa,,,
2021.0,Oriental,Crimen organizado,Peor,,,30.0,Negativa,,,Centro
2021.0,Central,Crimen organizado,Peor,,,27.0,Negativa,,,Centro
2021.0,Atlántica,,,,,38.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,47.0,Negativa,,,
2021.0,Atlántica,,,,,57.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,44.0,Positiva,,,Centro derecha
2021.0,Oriental,,,,,40.0,,,,
2021.0,Pacífica,,,,,38.0,,,,
2021.0,Oriental,,,,,24.0,,,,
2021.0,Atlántica,,,,,33.0,,,,
2021.0,Atlántica,,,,,43.0,,,,
2021.0,,,,,,43.0,,,,
2021.0,Oriental,Delincuentes comunes,Igual,,,45.0,Neutra,,,
2021.0,Bogotá,,Peor,,,28.0,Negativa,,,
2021.0,Central,Crimen organizado,Peor,,,37.0,Neutra,,,Izquierda
2021.0,Bogotá,,,,,24.0,,,,
2021.0,Central,,,,,31.0,,,,
2021.0,Oriental,,,,,50.0,,,,
2021.0,Central,,,,,44.0,,,,
2021.0,Pacífica,Crimen organizado,Peor,,,50.0,,,,
2021.0,,,Peor,,,62.0,Positiva,,,Centro derecha
2021.0,Oriental,,,,,38.0,,,,
2021.0,Atlántica,,,,,34.0,,,,
2021.0,Atlántica,,,,,32.0,,,,
2021.0,Central,Crimen organizado,Igual,,,51.0,Negativa,,,Izquierda
2021.0,Atlántica,Crimen organizado,Peor,,,20.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,39.0,,,,
2021.0,Atlántica,,,,,30.0,,,,
2021.0,Bogotá,,,,,38.0,,,,
2021.0,Central,,,,,46.0,,,,
2021.0,Atlántica,,,,,50.0,,,,
2021.0,Oriental,,,,,29.0,,,,
2021.0,Pacífica,,,,,34.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,36.0,Positiva,,,Derecha
2021.0,Bogotá,,,,,58.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,21.0,Negativa,,,
2021.0,Bogotá,,,,,56.0,,,,
2021.0,Atlántica,,,,,61.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,43.0,Neutra,,,
2021.0,Oriental,Crimen organizado,Peor,,,40.0,Negativa,,,
2021.0,Bogotá,Ninguno,Mejor,,,46.0,Positiva,,,
2021.0,Atlántica,Crimen organizado,Peor,,,42.0,Negativa,,,Centro
2021.0,Oriental,,,,,36.0,,,,
2021.0,Atlántica,,,,,20.0,,,,
2021.0,Oriental,,,,,59.0,,,,
2021.0,Atlántica,,,,,57.0,,,,
2021.0,Bogotá,,,,,24.0,,,,
2021.0,Atlántica,,,,,45.0,,,,
2021.0,Atlántica,,,,,48.0,,,,
2021.0,Oriental,,,,,34.0,,,,
2021.0,Pacífica,,,,,33.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,30.0,Negativa,,,
2021.0,Bogotá,,,,,33.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,37.0,Negativa,,,Izquierda
2021.0,Atlántica,,,,,26.0,,,,
2021.0,Oriental,,,,,55.0,,,,
2021.0,Central,Crimen organizado,Peor,,,68.0,Neutra,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,19.0,Negativa,,,Derecha
2021.0,Atlántica,Delincuentes comunes,Peor,,,43.0,Neutra,,,
2021.0,Central,,,,,19.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,38.0,Negativa,,,Izquierda
2021.0,Pacífica,,,,,61.0,,,,
2021.0,Central,Delincuentes comunes,Peor,,,48.0,Negativa,,,Centro derecha
2021.0,Atlántica,Crimen organizado,Peor,,,24.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,37.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,66.0,Neutra,,,Centro
2021.0,Bogotá,,Peor,,,52.0,Neutra,,,Centro
2021.0,Central,,,,,45.0,,,,
2021.0,Bogotá,,,,,51.0,,,,
2021.0,Oriental,,,,,43.0,,,,
2021.0,Atlántica,Guerrillas,Igual,,,40.0,Positiva,,,
2021.0,Oriental,,,,,71.0,,,,
2021.0,Central,,,,,58.0,,,,
2021.0,Bogotá,,,,,53.0,,,,
2021.0,Atlántica,,,,,41.0,,,,
2021.0,Oriental,,,,,59.0,,,,
2021.0,Central,,,,,42.0,,,,
2021.0,Amazonia,Crimen organizado,Peor,,,37.0,Positiva,,,
2021.0,Oriental,,,,,19.0,,,,
2021.0,Central,,,,,37.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,29.0,Negativa,,,Centro derecha
2021.0,Bogotá,,,,,29.0,,,,
2021.0,Central,Crimen organizado,Peor,,,33.0,Negativa,,,Derecha
2021.0,Bogotá,,,,,32.0,,,,
2021.0,Central,Crimen organizado,Peor,,,34.0,Neutra,,,
2021.0,Central,,,,,20.0,,,,
2021.0,Atlántica,,,,,61.0,,,,
2021.0,Atlántica,,,,,68.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,42.0,Positiva,,,Centro derecha
2021.0,Atlántica,,,,,32.0,,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,50.0,Negativa,,,
2021.0,Bogotá,,,,,33.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,36.0,Positiva,,,Derecha
2021.0,Pacífica,,,,,50.0,,,,
2021.0,Atlántica,Delincuentes comunes,Peor,,,39.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,27.0,,,,
2021.0,,,,,,20.0,,,,
2021.0,Central,,,,,56.0,Neutra,,,
2021.0,Bogotá,Crimen organizado,Peor,,,42.0,Neutra,,,Centro
2021.0,Pacífica,,,,,32.0,,,,
2021.0,Oriental,Guerrillas,Peor,,,37.0,,,,
2021.0,Bogotá,,,,,60.0,,,,
2021.0,Atlántica,,,,,55.0,,,,
2021.0,Oriental,Crimen organizado,Peor,,,22.0,Neutra,,,Centro derecha
2021.0,Pacífica,Crimen organizado,Peor,,,37.0,Negativa,,,Izquierda
2021.0,Atlántica,,,,,47.0,,,,
2021.0,Central,,,,,25.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,66.0,Positiva,,,Derecha
2021.0,Atlántica,,,,,26.0,,,,
2021.0,Pacífica,,,,,54.0,,,,
2021.0,Pacífica,Delincuentes comunes,Peor,,,38.0,Negativa,,,
2021.0,Oriental,Delincuentes comunes,Peor,,,35.0,Negativa,,,
2021.0,Oriental,Crimen organizado,Peor,,,31.0,Negativa,,,
2021.0,Oriental,Crimen organizado,Peor,,,36.0,Negativa,,,Izquierda
2021.0,Oriental,,,,,46.0,,,,
2021.0,Bogotá,,,,,34.0,,,,
2021.0,Bogotá,,,,,37.0,,,,
2021.0,Central,,,,,50.0,,,,
2021.0,Atlántica,,,,,21.0,,,,
2021.0,Oriental,,Peor,,,25.0,Negativa,,,Derecha
2021.0,Central,Guerrillas,Igual,,,37.0,Positiva,,,
2021.0,Oriental,,,,,47.0,,,,
2021.0,Bogotá,Crimen organizado,Peor,,,51.0,Negativa,,,Centro
2021.0,Central,Delincuentes comunes,Igual,,,71.0,Positiva,,,
2021.0,Bogotá,,,,,36.0,,,,
2021.0,Oriental,Delincuentes comunes,Igual,,,69.0,Neutra,,,Derecha
2021.0,Central,Crimen organizado,Peor,,,32.0,Negativa,,,Centro izquierda
2021.0,Pacífica,Crimen organizado,Peor,,,72.0,Negativa,,,Izquierda
